Commodity,Classification,Market,WholesaleUnitPrice,RetailUnitPrice,ReferencePrice,County,Date,Month_name,Year,Day_Name
Beans,Red Haricot (Wairimu),Serem - Vihiga,126.66666666666667,152.0,139.33333333333334,Vihiga,2023-08-26,August,2023,Saturday
Beans,Red Haricot (Wairimu),Ngong Market,102.22,160.0,131.11,Kajiado,2023-08-26,August,2023,Saturday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-26,August,2023,Saturday
Beans,Red Haricot (Wairimu),Embu Town,144.44,175.0,159.72,Embu,2023-08-26,August,2023,Saturday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,100.0,94.445,Kirinyaga,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Bungoma Town,185.0,225.0,205.0,Bungoma,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Gikomba,122.22,190.0,156.11,Nairobi,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Nyansiongo,120.0,145.83,132.91500000000002,Nyamira,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Chuka,133.33,180.0,156.66500000000002,Tharaka-Nithi,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Gakindu,138.89,133.33,136.11,Nyeri,2023-08-25,August,2023,Friday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,125.0,150.0,137.5,Trans-Nzoia,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kerugoya,155.56,200.0,177.78,Kirinyaga,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kangemi Market,104.44,150.0,127.22,Nairobi,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kutus,119.66,128.21,123.935,Kirinyaga,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Aram,109.49,127.74,118.615,Siaya,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-24,August,2023,Thursday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,100.0,94.445,Kirinyaga,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Akala,175.0,200.0,187.5,Siaya,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,140.0,170.0,155.0,Trans-Nzoia,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Gikomba,122.22,190.0,156.11,Nairobi,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kawangware,135.0,170.0,152.5,Nairobi,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kangemi Market,104.44,125.32799999999999,114.88399999999999,Nairobi,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Isebania Market,140.0,168.0,154.0,Migori,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Naivasha Market,120.0,150.0,135.0,Nakuru,2023-08-23,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Maua,138.89,140.0,139.445,Meru,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kerugoya,150.0,200.0,175.0,Kirinyaga,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nkubu,111.11,130.0,120.555,Meru,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,133.33,155.56,144.445,Trans-Nzoia,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Chuka,133.33,180.0,156.66500000000002,Tharaka-Nithi,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Bondeni,135.0,160.0,147.5,Trans-Nzoia,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Gikomba,122.22,180.0,151.11,Nairobi,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-22,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Othaya,0.01,0.02,0.015,Nyeri,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Aram,127.74,145.99,136.865,Siaya,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Busia Market,150.0,175.0,162.5,Busia,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Kutus,105.56,125.34,115.45,Kirinyaga,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Gikomba,122.22,190.0,156.11,Nairobi,2023-08-21,August,2023,Monday
Beans,Red Haricot (Wairimu),Kibiok,135.0,150.0,142.5,Nandi,2023-08-20,August,2023,Sunday
Beans,Red Haricot (Wairimu),Kibuye,145.83333333333334,175.0,160.41666666666669,Kisumu,2023-08-20,August,2023,Sunday
Beans,Red Haricot (Wairimu),Isebania Market,133.33333333333334,160.0,146.66666666666669,Migori,2023-08-20,August,2023,Sunday
Beans,Red Haricot (Wairimu),Mbale,175.35,210.42,192.885,Vihiga,2023-08-19,August,2023,Saturday
Beans,Red Haricot (Wairimu),Serem - Vihiga,126.66666666666667,152.0,139.33333333333334,Vihiga,2023-08-19,August,2023,Saturday
Beans,Red Haricot (Wairimu),Embu Town,138.89,150.0,144.445,Embu,2023-08-19,August,2023,Saturday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,100.0,94.445,Kirinyaga,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Bondo,225.0,250.0,237.5,Siaya,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Bungoma Town,150.41,182.93,166.67000000000002,Bungoma,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,130.0,160.0,145.0,Trans-Nzoia,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Gakindu,138.89,133.33,136.11,Nyeri,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Gikomba,122.22,180.0,151.11,Nairobi,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Nyansiongo,120.0,145.83,132.91500000000002,Nyamira,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Chuka,133.33,180.0,156.66500000000002,Tharaka-Nithi,2023-08-18,August,2023,Friday
Beans,Red Haricot (Wairimu),Isebania Market,126.66666666666667,152.0,139.33333333333334,Migori,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nyeri Open Air,133.33,175.0,154.16500000000002,Nyeri,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kerugoya,155.56,200.0,177.78,Kirinyaga,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kawangware,108.33333333333334,130.0,119.16666666666667,Nairobi,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kutus,105.56,119.15,112.355,Kirinyaga,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Gikomba,122.22,190.0,156.11,Nairobi,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-17,August,2023,Thursday
Beans,Red Haricot (Wairimu),Ahero,165.0,175.0,170.0,Kisumu,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,125.0,150.0,137.5,Trans-Nzoia,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Chaka,88.89,120.0,104.445,Nyeri,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,100.0,110.0,105.0,Kirinyaga,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Gikomba,133.33,190.0,161.66500000000002,Nairobi,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kangemi Market,104.44,130.0,117.22,Nairobi,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Mbale,188.07500000000002,225.69,206.8825,Vihiga,2023-08-16,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Ngong Market,146.67,160.0,153.33499999999998,Kajiado,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Ololulung'A Market,100.0,108.0,104.0,Narok,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Bondeni,125.0,150.0,137.5,Trans-Nzoia,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kiserian Crops Market,130.0,140.0,135.0,Kajiado,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Bondo,225.0,250.0,237.5,Siaya,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Gikomba,122.22,190.0,156.11,Nairobi,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitengela,110.0,130.0,120.0,Kajiado,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,125.0,150.0,137.5,Trans-Nzoia,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nkubu,111.11,130.0,120.555,Meru,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Chuka,133.33,180.0,156.66500000000002,Tharaka-Nithi,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kapkwen,200.0,210.0,205.0,Bomet,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-15,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,125.0,150.0,137.5,Trans-Nzoia,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Aram,109.49,127.74,118.615,Siaya,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Gakindu,138.89,133.33,136.11,Nyeri,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Gakindu,133.33,133.33,133.33,Nyeri,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Kutus,105.56,127.66,116.61,Kirinyaga,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Nyamakima,111.11,160.0,135.555,Nairobi,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Othaya,111.11,150.0,130.555,Nyeri,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Gikomba,144.44,210.0,177.22,Nairobi,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Isebania Market,133.33333333333334,160.0,146.66666666666669,Migori,2023-08-14,August,2023,Monday
Beans,Red Haricot (Wairimu),Akala,175.0,200.0,187.5,Siaya,2023-08-13,August,2023,Sunday
Beans,Red Haricot (Wairimu),Kitengela,108.89,125.0,116.945,Kajiado,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Kangemi Market,102.22,122.66399999999999,112.442,Nairobi,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Nanyuki Open Air Market,155.56,170.0,162.78,Laikipia,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Gikomba,144.44,200.0,172.22,Nairobi,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,100.0,100.0,100.0,Kirinyaga,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Isebania Market,133.33333333333334,160.0,146.66666666666669,Migori,2023-08-12,August,2023,Saturday
Beans,Red Haricot (Wairimu),Soko Mpya,111.10833333333335,133.33,122.21916666666668,Nyandarua,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,115.0,125.0,120.0,Trans-Nzoia,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Bungoma Town,150.41,182.93,166.67000000000002,Bungoma,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Gakindu,127.78,125.0,126.39,Nyeri,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Bondo,175.0,200.0,187.5,Siaya,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Chuka,133.33,180.0,156.66500000000002,Tharaka-Nithi,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Gikomba,144.44,200.0,172.22,Nairobi,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-11,August,2023,Friday
Beans,Red Haricot (Wairimu),Kutus,105.56,120.69,113.125,Kirinyaga,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Gikomba,144.44,200.0,172.22,Nairobi,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kerugoya,144.44,200.0,172.22,Kirinyaga,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,15.0,25.0,20.0,Trans-Nzoia,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nyamakima,127.78,160.0,143.89,Nairobi,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Aram,91.24,109.49,100.365,Siaya,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Cheptiret - Uasin Gishu,125.0,150.0,137.5,Uasin-Gishu,2023-08-10,August,2023,Thursday
Beans,Red Haricot (Wairimu),Ahero,165.0,175.0,170.0,Kisumu,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,15.0,100.0,57.5,Trans-Nzoia,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,125.0,123.61,Nyandarua,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kawangware,140.0,165.0,152.5,Nairobi,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Gikomba,138.89,200.0,169.445,Nairobi,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nyamakima,112.0,160.0,136.0,Nairobi,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Akala,175.0,200.0,187.5,Siaya,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,100.0,94.445,Kirinyaga,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Naivasha Market,120.0,150.0,135.0,Nakuru,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-09,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Bondo,225.0,250.0,237.5,Siaya,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,100.0,125.0,112.5,Trans-Nzoia,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitengela,112.22,120.0,116.11,Kajiado,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nkubu,111.11,130.0,120.555,Meru,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kawangware,140.0,165.0,152.5,Nairobi,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Gikomba,138.89,200.0,169.445,Nairobi,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Bondeni,125.0,150.0,137.5,Trans-Nzoia,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Nyamakima,112.0,160.0,136.0,Nairobi,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Chuka,111.11,180.0,145.555,Tharaka-Nithi,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kapkwen,150.0,175.0,162.5,Bomet,2023-08-08,August,2023,Tuesday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,115.0,125.0,120.0,Trans-Nzoia,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Aram,91.24,109.49,100.365,Siaya,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Kangemi Market,102.22,122.66399999999999,112.442,Nairobi,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Gikomba,138.89,200.0,169.445,Nairobi,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Othaya,111.11,150.0,130.555,Nyeri,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Nyamakima,112.0,160.0,136.0,Nairobi,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Kagio,111.11,140.0,125.555,Kirinyaga,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-07,August,2023,Monday
Beans,Red Haricot (Wairimu),Mabera,120.0,140.0,130.0,Migori,2023-08-06,August,2023,Sunday
Beans,Red Haricot (Wairimu),Ikonge,145.83,133.33,139.58,Nyamira,2023-08-06,August,2023,Sunday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-05,August,2023,Saturday
Beans,Red Haricot (Wairimu),Isebania Market,116.66666666666667,140.0,128.33333333333334,Migori,2023-08-05,August,2023,Saturday
Beans,Red Haricot (Wairimu),Akala,175.0,200.0,187.5,Siaya,2023-08-05,August,2023,Saturday
Beans,Red Haricot (Wairimu),Embu Town,144.44,175.0,159.72,Embu,2023-08-05,August,2023,Saturday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,105.0,96.945,Kirinyaga,2023-08-05,August,2023,Saturday
Beans,Red Haricot (Wairimu),Naivasha Market,150.0,160.0,155.0,Nakuru,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Bondo,200.0,225.0,212.5,Siaya,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Kerugoya,144.44,200.0,172.22,Kirinyaga,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Ngurubani Market,88.89,100.0,94.445,Kirinyaga,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Bungoma Town,141.7,161.94,151.82,Bungoma,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Kitale Municipality Market,115.0,140.0,127.5,Trans-Nzoia,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Gakindu,133.33,125.0,129.16500000000002,Nyeri,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Chuka,111.11,180.0,145.555,Tharaka-Nithi,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Kangemi Market,102.22,122.66399999999999,112.442,Nairobi,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Mbale,195.31666666666666,234.38,214.84833333333333,Vihiga,2023-08-04,August,2023,Friday
Beans,Red Haricot (Wairimu),Kiserian Crops Market,150.0,160.0,155.0,Kajiado,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kiserian Crops Market,160.0,170.0,165.0,Kajiado,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Nyamakima,112.0,160.0,136.0,Nairobi,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Gikomba,138.89,200.0,169.445,Nairobi,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Kutus,127.66,140.43,134.04500000000002,Kirinyaga,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Majengo Vihiga,198.30833333333334,237.97,218.13916666666665,Vihiga,2023-08-03,August,2023,Thursday
Beans,Red Haricot (Wairimu),Soko Mpya,122.22,133.33,127.775,Nyandarua,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Akala,175.0,200.0,187.5,Siaya,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nyeri Open Air,138.89,150.0,144.445,Nyeri,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Amoni,200.0,240.0,220.0,Busia,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Makutano Kirinyaga,88.89,105.0,96.945,Kirinyaga,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nanyuki Open Air Market,138.89,150.0,144.445,Laikipia,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Kawangware,140.0,160.0,150.0,Nairobi,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nakuru Wakulima,110.0,132.0,121.0,Nakuru,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Chaka,88.89,130.0,109.445,Nyeri,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Molo,166.66666666666669,200.0,183.33333333333334,Nakuru,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Naivasha Market,120.0,150.0,135.0,Nakuru,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Nyamakima,112.0,160.0,136.0,Nairobi,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Jamhuri Market,107.78,140.0,123.89,Kiambu,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Jamhuri Market,105.56,107.78,106.67,Kiambu,2023-08-02,August,2023,Wednesday
Beans,Red Haricot (Wairimu),Embu Town,144.44,175.0,159.72,Embu,2023-08-02,August,2023,Wednesday
