ds,yhat,Commodity,Market
2025-08-10,196.61601553270975,Beans,Gikomba
2025-08-11,191.76340309697505,Beans,Gikomba
2025-08-12,195.3062859878095,Beans,Gikomba
2025-08-13,193.02221615274408,Beans,Gikomba
2025-08-14,192.42610591182472,Beans,Gikomba
2025-08-15,193.4912217133468,Beans,Gikomba
2025-08-16,184.29299228768653,Beans,Gikomba
2025-08-17,196.37745630734423,Beans,Gikomba
2025-08-18,191.52484387158842,Beans,Gikomba
2025-08-19,195.0677267624366,Beans,Gikomba
2025-08-20,192.78365692734897,Beans,Gikomba
2023-10-12,121.62008018112292,Beans,Kitale Municipality Market
2023-10-13,190.65500595188985,Beans,Kitale Municipality Market
2023-10-16,276.3913185857922,Beans,Kitale Municipality Market
2023-10-18,251.8899021816746,Beans,Kitale Municipality Market
2023-10-19,289.20748797904264,Beans,Kitale Municipality Market
2023-10-23,275.83926722796457,Beans,Kitale Municipality Market
2023-10-26,468.4173185434932,Beans,Kitale Municipality Market
2023-11-01,165.8074552855865,Beans,Kitale Municipality Market
2023-11-02,188.2342204644666,Beans,Kitale Municipality Market
2023-11-09,254.86735537637804,Beans,Kitale Municipality Market
2023-11-16,254.31530401962465,Beans,Kitale Municipality Market
2023-11-21,259.50171857702566,Beans,Kitale Municipality Market
2023-11-23,253.76325266270533,Beans,Kitale Municipality Market
2023-11-30,117.03013635533713,Beans,Kitale Municipality Market
2023-12-04,125.52096044570428,Beans,Kitale Municipality Market
2023-12-05,119.30767682210701,Beans,Kitale Municipality Market
2023-12-07,219.97517141383207,Beans,Kitale Municipality Market
2023-12-11,222.94893992711,Beans,Kitale Municipality Market
2023-12-18,238.73887783312895,Beans,Kitale Municipality Market
2023-12-21,186.18709016313903,Beans,Kitale Municipality Market
2023-12-28,201.9770280700742,Beans,Kitale Municipality Market
2024-01-10,192.97092023415186,Beans,Kitale Municipality Market
2024-01-11,200.87292535348428,Beans,Kitale Municipality Market
2024-01-15,220.18868313506047,Beans,Kitale Municipality Market
2024-01-19,92.86231569947468,Beans,Kitale Municipality Market
2024-01-22,194.215063682545,Beans,Kitale Municipality Market
2024-01-23,238.191307626958,Beans,Kitale Municipality Market
2024-01-26,156.95270802725776,Beans,Kitale Municipality Market
2024-01-29,208.18800284020546,Beans,Kitale Municipality Market
2024-04-04,104.18877683514161,Beans,Kitale Municipality Market
2024-04-08,123.50478783704854,Beans,Kitale Municipality Market
2024-04-11,175.54207936736447,Beans,Kitale Municipality Market
2024-04-12,139.98838980408783,Beans,Kitale Municipality Market
2024-04-15,176.69908254258502,Beans,Kitale Municipality Market
2024-04-18,174.99102075270815,Beans,Kitale Municipality Market
2024-04-25,208.94141117742652,Beans,Kitale Municipality Market
2024-04-29,193.7566663889806,Beans,Kitale Municipality Market
2024-05-02,188.4146746701024,Beans,Kitale Municipality Market
2024-05-06,215.00075908886933,Beans,Kitale Municipality Market
2024-05-07,200.87176831885756,Beans,Kitale Municipality Market
2024-05-09,195.1340073105693,Beans,Kitale Municipality Market
2024-05-13,214.45210344758863,Beans,Kitale Municipality Market
2024-05-21,212.48291643150273,Beans,Kitale Municipality Market
2024-05-23,206.74561969483608,Beans,Kitale Municipality Market
2024-05-27,226.06421707416257,Beans,Kitale Municipality Market
2024-06-04,211.38850169132385,Beans,Kitale Municipality Market
2024-06-05,145.08831434788073,Beans,Kitale Municipality Market
2024-06-10,157.78504110989286,Beans,Kitale Municipality Market
2024-06-12,140.91355486390154,Beans,Kitale Municipality Market
2024-06-13,156.0786847971708,Beans,Kitale Municipality Market
2024-06-20,204.55781670170057,Beans,Kitale Municipality Market
2024-06-24,223.8765547482571,Beans,Kitale Municipality Market
2024-06-26,196.108230623704,Beans,Kitale Municipality Market
2024-07-01,223.3297949684769,Beans,Kitale Municipality Market
2024-07-04,203.46426669690783,Beans,Kitale Municipality Market
2024-07-08,222.78306563407853,Beans,Kitale Municipality Market
2024-07-11,202.91757651574096,Beans,Kitale Municipality Market
2024-07-12,129.23541497133274,Beans,Kitale Municipality Market
2024-07-15,222.2364276566093,Beans,Kitale Municipality Market
2024-07-17,194.46816445249829,Beans,Kitale Municipality Market
2024-07-19,184.97713356609916,Beans,Kitale Municipality Market
2024-07-22,221.6898049842801,Beans,Kitale Municipality Market
2024-07-24,193.9216859996032,Beans,Kitale Municipality Market
2024-07-25,211.62973231425104,Beans,Kitale Municipality Market
2024-07-30,151.45242799009077,Beans,Kitale Municipality Market
2024-08-01,201.2787046510737,Beans,Kitale Municipality Market
2024-08-02,121.78554791965362,Beans,Kitale Municipality Market
2024-08-05,165.03565707269456,Beans,Kitale Municipality Market
2024-08-08,145.17116208051002,Beans,Kitale Municipality Market
2024-08-09,121.24088403162021,Beans,Kitale Municipality Market
2025-05-16,145.22571995655906,Beans,Kitale Municipality Market
2025-05-22,155.53808824392553,Beans,Kitale Municipality Market
2025-05-26,174.85826488629354,Beans,Kitale Municipality Market
2025-05-27,160.73002637863547,Beans,Kitale Municipality Market
2025-05-28,147.090660060036,Beans,Kitale Municipality Market
2025-06-04,146.5463417090624,Beans,Kitale Municipality Market
2025-06-05,154.4494515435376,Beans,Kitale Municipality Market
2025-06-10,166.17818538460605,Beans,Kitale Municipality Market
2025-06-11,152.53881906653442,Beans,Kitale Municipality Market
2025-06-12,160.4419289013245,Beans,Kitale Municipality Market
2025-06-13,143.04844655900152,Beans,Kitale Municipality Market
2025-06-19,159.89761055301227,Beans,Kitale Municipality Market
2025-06-20,142.50412821155527,Beans,Kitale Municipality Market
2025-06-23,179.2177871954637,Beans,Kitale Municipality Market
2025-06-25,151.45018236968158,Beans,Kitale Municipality Market
2025-06-26,159.35329220436836,Beans,Kitale Municipality Market
2025-06-27,135.42301415640839,Beans,Kitale Municipality Market
2025-06-30,172.13667314099655,Beans,Kitale Municipality Market
2025-07-01,154.7400367802449,Beans,Kitale Municipality Market
2025-07-02,137.83227260878004,Beans,Kitale Municipality Market
2025-07-03,132.66179103116158,Beans,Kitale Municipality Market
2025-07-04,125.07350224861685,Beans,Kitale Municipality Market
2025-07-08,137.8537291660184,Beans,Kitale Municipality Market
2025-07-10,125.58067697641832,Beans,Kitale Municipality Market
2025-07-11,111.45559248744877,Beans,Kitale Municipality Market
2025-07-16,117.13324879318695,Beans,Kitale Municipality Market
2025-07-17,125.0363586277744,Beans,Kitale Municipality Market
2025-07-18,107.64287628567837,Beans,Kitale Municipality Market
2025-07-19,-190.97210372702028,Beans,Kitale Municipality Market
2025-07-20,-191.04958831546034,Beans,Kitale Municipality Market
2025-07-21,144.35653527115454,Beans,Kitale Municipality Market
2025-07-22,130.22829676282618,Beans,Kitale Municipality Market
2025-07-23,116.58893044483551,Beans,Kitale Municipality Market
2025-07-24,124.49204027929623,Beans,Kitale Municipality Market
2025-07-25,107.09855793704051,Beans,Kitale Municipality Market
2025-07-26,-191.5164220757983,Beans,Kitale Municipality Market
2025-07-27,-191.59390666350296,Beans,Kitale Municipality Market
2025-07-28,143.8122169220258,Beans,Kitale Municipality Market
2025-07-29,129.68397841432923,Beans,Kitale Municipality Market
2025-07-30,116.0446120962991,Beans,Kitale Municipality Market
2025-07-31,123.94772193114991,Beans,Kitale Municipality Market
2025-08-01,106.55423958864665,Beans,Kitale Municipality Market
2025-08-02,-192.0607404243027,Beans,Kitale Municipality Market
2025-08-03,-192.13822501154561,Beans,Kitale Municipality Market
2025-08-04,143.2678985736484,Beans,Kitale Municipality Market
2025-08-05,129.1396600658323,Beans,Kitale Municipality Market
2025-08-06,115.50029374792771,Beans,Kitale Municipality Market
2025-08-07,123.40340358267171,Beans,Kitale Municipality Market
2025-08-08,106.00992124095643,Beans,Kitale Municipality Market
2025-08-09,-192.60505877280707,Beans,Kitale Municipality Market
2025-08-10,-192.6825433600867,Beans,Kitale Municipality Market
2025-08-11,142.72358022562167,Beans,Kitale Municipality Market
2025-08-12,128.59534171740216,Beans,Kitale Municipality Market
2025-08-13,114.9559753995213,Beans,Kitale Municipality Market
2025-08-14,122.85908523419354,Beans,Kitale Municipality Market
2025-08-15,105.46560289256257,Beans,Kitale Municipality Market
2025-08-16,-193.14937712044997,Beans,Kitale Municipality Market
2023-10-12,-690.7196831558306,Beans,Nyamakima
2023-10-16,34.58565219129821,Beans,Nyamakima
2023-10-17,-474.6735967902945,Beans,Nyamakima
2023-10-18,-503.5281483369272,Beans,Nyamakima
2023-10-23,138.43764107657267,Beans,Nyamakima
2023-10-25,-294.96988703293533,Beans,Nyamakima
2023-10-26,-901.8407950556407,Beans,Nyamakima
2023-11-06,345.7649752171603,Beans,Nyamakima
2023-11-07,-58.78800156167898,Beans,Nyamakima
2023-11-09,-485.10091672248876,Beans,Nyamakima
2023-11-14,-59.6422865978156,Beans,Nyamakima
2023-11-15,-88.49683835892063,Beans,Nyamakima
2023-11-16,-485.9552017585696,Beans,Nyamakima
2023-11-20,6119.47360179712,Beans,Nyamakima
2023-11-21,-60.49657427394686,Beans,Nyamakima
2023-11-22,-89.3511265636468,Beans,Nyamakima
2023-11-27,326.6298985216481,Beans,Nyamakima
2023-11-28,-61.35086300702585,Beans,Nyamakima
2023-11-29,-90.205415296372,Beans,Nyamakima
2023-12-04,325.77560985703934,Beans,Nyamakima
2023-12-05,-104.01233237122045,Beans,Nyamakima
2023-12-06,-107.6319197121739,Beans,Nyamakima
2023-12-08,-836.8022209206986,Beans,Nyamakima
2023-12-11,299.6863562840464,Beans,Nyamakima
2023-12-13,-300.9498961406484,Beans,Nyamakima
2023-12-15,-837.6565093345414,Beans,Nyamakima
2023-12-18,131.60334534944678,Beans,Nyamakima
2024-01-08,338.0763853482269,Beans,Nyamakima
2024-01-09,-66.47659183191297,Beans,Nyamakima
2024-01-10,-95.3311439988397,Beans,Nyamakima
2024-01-15,337.2220974918762,Beans,Nyamakima
2024-01-16,-276.36678302623477,Beans,Nyamakima
2024-01-17,-96.18543139400526,Beans,Nyamakima
2024-01-18,-493.6437949677114,Beans,Nyamakima
2024-01-22,336.3678112469448,Beans,Nyamakima
2024-01-24,-97.03971763827701,Beans,Nyamakima
2024-01-25,-494.49808121408336,Beans,Nyamakima
2024-01-29,544.9260704906183,Beans,Nyamakima
2024-01-30,140.3730937028741,Beans,Nyamakima
2024-01-31,111.518541932228,Beans,Nyamakima
2024-02-01,-285.93982147529863,Beans,Nyamakima
2024-02-06,139.51880860145724,Beans,Nyamakima
2024-02-07,110.66425683021492,Beans,Nyamakima
2024-02-10,937.834682479237,Beans,Nyamakima
2024-02-13,402.31341113534745,Beans,Nyamakima
2024-02-14,373.45885944887686,Beans,Nyamakima
2024-02-15,-23.99950387621425,Beans,Nyamakima
2024-02-19,806.0121033260093,Beans,Nyamakima
2024-02-20,401.4591266228182,Beans,Nyamakima
2024-02-21,318.36823238883215,Beans,Nyamakima
2024-02-26,805.1578191099728,Beans,Nyamakima
2024-03-04,804.3035350132311,Beans,Nyamakima
2024-03-05,399.7505583691888,Beans,Nyamakima
2024-03-06,370.8960067394205,Beans,Nyamakima
2024-03-07,-290.2112439076716,Beans,Nyamakima
2024-03-11,749.2129083687207,Beans,Nyamakima
2024-03-12,344.6599317707496,Beans,Nyamakima
2024-03-18,6113.236841582389,Beans,Nyamakima
2024-03-19,343.8056480027401,Beans,Nyamakima
2024-03-20,1444.8748994937382,Beans,Nyamakima
2024-03-25,1877.428143903248,Beans,Nyamakima
2024-03-26,1472.8751673050506,Beans,Nyamakima
2024-03-27,1444.0206157918865,Beans,Nyamakima
2024-04-02,1472.020884006131,Beans,Nyamakima
2024-04-03,1443.1663324931665,Beans,Nyamakima
2024-04-04,-0.6014723050984685,Beans,Nyamakima
2024-04-08,1875.719577235006,Beans,Nyamakima
2024-04-09,1471.1666007053984,Beans,Nyamakima
2024-04-11,1044.8536881052964,Beans,Nyamakima
2024-04-15,1874.8653001403602,Beans,Nyamakima
2024-04-16,1470.312324644708,Beans,Nyamakima
2024-04-17,1441.457774164843,Beans,Nyamakima
2024-04-18,1043.9994120446624,Beans,Nyamakima
2024-04-19,695.7152607710061,Beans,Nyamakima
2024-04-22,1874.0110252315912,Beans,Nyamakima
2024-04-23,1469.4580501185146,Beans,Nyamakima
2024-04-24,1440.6035000228655,Beans,Nyamakima
2024-04-26,610.8699847032606,Beans,Nyamakima
2024-04-29,1873.1567518568734,Beans,Nyamakima
2024-05-02,-297.0454829922949,Beans,Nyamakima
2024-05-03,2179.2915561823065,Beans,Nyamakima
2024-05-06,532.9661426659463,Beans,Nyamakima
2024-05-07,128.4131705758915,Beans,Nyamakima
2024-05-08,99.55862350152222,Beans,Nyamakima
2024-05-13,532.1118904486246,Beans,Nyamakima
2024-05-14,127.5589183598791,Beans,Nyamakima
2024-05-21,126.7046661787245,Beans,Nyamakima
2024-05-22,97.8501191110227,Beans,Nyamakima
2024-05-23,1960.2393665465315,Beans,Nyamakima
2024-05-24,-459.5717536152645,Beans,Nyamakima
2024-05-28,335.2629588334452,Beans,Nyamakima
2024-05-29,285.31650077679797,Beans,Nyamakima
2024-05-30,-112.14185719126141,Beans,Nyamakima
2024-05-31,-439.33409332456046,Beans,Nyamakima
2024-06-03,738.9616824370149,Beans,Nyamakima
2024-06-04,539.3015607158846,Beans,Nyamakima
2024-06-05,502.16090649748514,Beans,Nyamakima
2024-06-06,326.5442552011012,Beans,Nyamakima
2024-06-07,-46.97485672069837,Beans,Nyamakima
2024-06-10,1156.5558843880622,Beans,Nyamakima
2024-06-12,723.1483669894994,Beans,Nyamakima
2024-06-13,-92.7584392438414,Beans,Nyamakima
2024-06-14,-22.5941378255024,Beans,Nyamakima
2024-06-18,332.70021873562115,Beans,Nyamakima
2024-06-19,303.84567264203486,Beans,Nyamakima
2024-06-20,-93.61268508997165,Beans,Nyamakima
2024-06-21,-441.89683197658667,Beans,Nyamakima
2024-06-24,694.2151225095563,Beans,Nyamakima
2024-06-26,281.89951629811304,Beans,Nyamakima
2024-06-28,-484.9348993124171,Beans,Nyamakima
2024-07-01,735.5447046339297,Beans,Nyamakima
2024-07-03,1139.0340879048658,Beans,Nyamakima
2024-07-05,393.29158694824497,Beans,Nyamakima
2024-07-08,1571.5873689133819,Beans,Nyamakima
2024-07-09,1167.0343996372235,Beans,Nyamakima
2024-07-10,712.7007699736469,Beans,Nyamakima
2024-07-11,749.0076073658695,Beans,Nyamakima
2024-07-12,2693.903820989864,Beans,Nyamakima
2024-07-15,1579.0192456607776,Beans,Nyamakima
2024-07-17,1141.4686788719712,Beans,Nyamakima
2024-07-19,391.58312466443556,Beans,Nyamakima
2024-07-22,1569.8789076703101,Beans,Nyamakima
2024-07-24,1144.7575027147027,Beans,Nyamakima
2024-07-25,780.8202198964352,Beans,Nyamakima
2024-07-26,537.2423475193325,Beans,Nyamakima
2024-07-29,1577.3107850163503,Beans,Nyamakima
2024-07-31,1143.903271994978,Beans,Nyamakima
2024-08-01,947.1947120321748,Beans,Nyamakima
2024-08-02,598.9105672337398,Beans,Nyamakima
2024-08-05,1777.206350633435,Beans,Nyamakima
2024-08-06,1163.617478264548,Beans,Nyamakima
2024-08-07,1343.7988380498812,Beans,Nyamakima
2024-08-09,397.306542370875,Beans,Nyamakima
2024-08-12,1755.4485310904631,Beans,Nyamakima
2024-08-13,945.0645963556873,Beans,Nyamakima
2024-08-15,920.4396091556648,Beans,Nyamakima
2024-08-19,1733.690711594386,Beans,Nyamakima
2024-08-20,1370.9449235163233,Beans,Nyamakima
2024-08-21,1342.0903797412266,Beans,Nyamakima
2024-08-22,894.5387357238975,Beans,Nyamakima
2024-08-23,596.3478797558569,Beans,Nyamakima
2024-08-26,1753.7400726415574,Beans,Nyamakima
2024-08-27,1370.0906941477624,Beans,Nyamakima
2024-08-28,1320.3325599563136,Beans,Nyamakima
2024-08-29,922.8742044816587,Beans,Nyamakima
2024-08-30,595.4936502076375,Beans,Nyamakima
2024-09-03,741.752112627774,Beans,Nyamakima
2024-09-04,503.48502391008043,Beans,Nyamakima
2024-09-05,503.57152643945665,Beans,Nyamakima
2024-09-06,-242.25747628303208,Beans,Nyamakima
2024-09-10,531.4853379275622,Beans,Nyamakima
2024-09-11,502.63079404651137,Beans,Nyamakima
2024-09-12,105.1724385291867,Beans,Nyamakima
2024-09-13,-243.11170651561787,Beans,Nyamakima
2024-09-16,935.1840754828777,Beans,Nyamakima
2024-09-17,530.6311062166482,Beans,Nyamakima
2024-09-18,501.77656196807015,Beans,Nyamakima
2024-09-20,-248.10899290890438,Beans,Nyamakima
2024-09-23,930.1867890893554,Beans,Nyamakima
2024-09-24,525.6338198228883,Beans,Nyamakima
2024-09-25,496.7792755746643,Beans,Nyamakima
2024-09-26,99.32091968827461,Beans,Nyamakima
2024-09-27,-248.9632253575956,Beans,Nyamakima
2024-09-30,933.4756105860722,Beans,Nyamakima
2024-10-01,528.9226413192689,Beans,Nyamakima
2024-10-02,500.06809707044874,Beans,Nyamakima
2024-10-03,102.60974118320297,Beans,Nyamakima
2024-10-04,-36.261859025217234,Beans,Nyamakima
2024-10-07,928.4783241929033,Beans,Nyamakima
2024-10-08,523.9253549264592,Beans,Nyamakima
2024-10-09,495.0708106782871,Beans,Nyamakima
2025-05-20,396.15224519981723,Beans,Nyamakima
2025-05-21,367.29770094936646,Beans,Nyamakima
2025-05-22,-30.16065493777245,Beans,Nyamakima
2025-05-23,-378.44479998278445,Beans,Nyamakima
2025-05-26,485.9832589409001,Beans,Nyamakima
2025-05-27,81.43028967530046,Beans,Nyamakima
2025-05-28,52.57574542520365,Beans,Nyamakima
2025-05-29,-344.88261046279126,Beans,Nyamakima
2025-06-03,394.4437803033881,Beans,Nyamakima
2025-06-04,365.58923605298924,Beans,Nyamakima
2025-06-05,-31.869119835597587,Beans,Nyamakima
2025-06-20,-695.7294528503483,Beans,Nyamakima
2025-06-23,482.56632914729465,Beans,Nyamakima
2025-06-26,-348.29954025568,Beans,Nyamakima
2025-07-01,1123.4685690771864,Beans,Nyamakima
2025-07-02,1094.614024827755,Beans,Nyamakima
2025-07-08,1122.6143366299218,Beans,Nyamakima
2025-07-09,1093.7597923803085,Beans,Nyamakima
2025-07-10,696.3014364919994,Beans,Nyamakima
2025-07-11,348.0172914475742,Beans,Nyamakima
2025-07-15,1121.7601041807573,Beans,Nyamakima
2025-07-16,1092.905559931498,Beans,Nyamakima
2025-07-17,695.4472040450943,Beans,Nyamakima
2025-07-18,347.163058998883,Beans,Nyamakima
2025-07-19,664.7306629340433,Beans,Nyamakima
2025-07-20,747.0553645635505,Beans,Nyamakima
2025-07-21,1525.4588409987343,Beans,Nyamakima
2025-07-22,1120.9058717325427,Beans,Nyamakima
2025-07-23,1092.0513274852956,Beans,Nyamakima
2025-07-24,694.5929715954277,Beans,Nyamakima
2025-07-25,346.3088265501917,Beans,Nyamakima
2025-07-26,663.8764304852673,Beans,Nyamakima
2025-07-27,746.2011321159009,Beans,Nyamakima
2025-07-28,1524.6046085498074,Beans,Nyamakima
2025-07-29,1120.051639284328,Beans,Nyamakima
2025-07-30,1091.1970950337563,Beans,Nyamakima
2025-07-31,693.7387391487775,Beans,Nyamakima
2025-08-01,345.454594102854,Beans,Nyamakima
2025-08-02,663.022198037422,Beans,Nyamakima
2025-08-03,745.3468996682514,Beans,Nyamakima
2025-08-04,1523.7503761019289,Beans,Nyamakima
2025-08-05,1119.1974068361135,Beans,Nyamakima
2025-08-06,1090.3428625863098,Beans,Nyamakima
2025-08-07,692.8845066991107,Beans,Nyamakima
2025-08-08,344.60036165476265,Beans,Nyamakima
2025-08-09,662.1679655895766,Beans,Nyamakima
2025-08-10,744.4926672199549,Beans,Nyamakima
2025-08-11,1522.896143653355,Beans,Nyamakima
2025-08-12,1118.3431743869487,Beans,Nyamakima
2025-08-13,1089.4886301387435,Beans,Nyamakima
2025-08-14,692.030274249444,Beans,Nyamakima
2023-10-13,252.42850284820008,Beans,Chuka
2023-10-17,250.46603824595263,Beans,Chuka
2023-10-24,248.23548581438877,Beans,Chuka
2023-10-27,250.2009139246909,Beans,Chuka
2023-10-31,247.12169135391719,Beans,Chuka
2023-11-03,247.97036149471637,Beans,Chuka
2023-11-07,246.00789689265235,Beans,Chuka
2023-11-10,246.8565670334894,Beans,Chuka
2023-11-17,245.7427725721233,Beans,Chuka
2023-11-21,243.78030797001404,Beans,Chuka
2023-11-28,242.66651350992748,Beans,Chuka
2023-12-01,243.5151836498506,Beans,Chuka
2023-12-05,241.55271904722613,Beans,Chuka
2023-12-08,242.4013891882933,Beans,Chuka
2023-12-15,241.2875947278664,Beans,Chuka
2023-12-19,239.32513012517046,Beans,Chuka
2024-01-05,237.94621134668017,Beans,Chuka
2024-01-09,235.983746743939,Beans,Chuka
2024-01-12,236.83241688620296,Beans,Chuka
2024-01-16,235.7563390372879,Beans,Chuka
2024-01-19,235.71862242589324,Beans,Chuka
2024-01-23,233.75615782314932,Beans,Chuka
2024-01-26,234.60482796417799,Beans,Chuka
2024-01-30,232.64236336215268,Beans,Chuka
2024-02-02,233.49103350244246,Beans,Chuka
2024-02-06,231.61727139029898,Beans,Chuka
2024-02-09,232.46594153046146,Beans,Chuka
2024-02-13,230.5034769291447,Beans,Chuka
2024-02-16,231.35214706999648,Beans,Chuka
2024-02-20,229.3896824675223,Beans,Chuka
2024-02-23,230.23835260880662,Beans,Chuka
2024-02-27,228.2758880069119,Beans,Chuka
2024-03-01,229.12455814804107,Beans,Chuka
2024-03-05,227.16209354607815,Beans,Chuka
2024-03-08,228.01076369184648,Beans,Chuka
2024-03-12,226.04829909526256,Beans,Chuka
2024-03-15,226.89696924017312,Beans,Chuka
2024-03-19,224.93451966643292,Beans,Chuka
2024-03-22,225.78320107874418,Beans,Chuka
2024-04-02,222.70789829123495,Beans,Chuka
2024-04-05,223.55682923557748,Beans,Chuka
2024-04-09,221.59471236960894,Beans,Chuka
2024-04-12,222.44370320577104,Beans,Chuka
2024-04-16,220.4816661950656,Beans,Chuka
2024-04-19,221.33065703110037,Beans,Chuka
2024-04-26,220.21888243720775,Beans,Chuka
2024-04-30,218.2575720444495,Beans,Chuka
2024-05-03,219.10811519491955,Beans,Chuka
2024-05-14,216.03872382937215,Beans,Chuka
2024-05-21,214.8405972326433,Beans,Chuka
2024-05-24,215.69211495467786,Beans,Chuka
2024-06-04,212.62629702021806,Beans,Chuka
2024-06-21,211.26389352092576,Beans,Chuka
2024-07-02,208.1983208169692,Beans,Chuka
2024-07-09,207.09132676437704,Beans,Chuka
2024-07-10,199.96872139904346,Beans,Chuka
2024-07-16,205.98610896704895,Beans,Chuka
2024-07-19,207.16806472903215,Beans,Chuka
2024-07-23,205.6499809522435,Beans,Chuka
2024-07-30,205.3138529365067,Beans,Chuka
2024-08-02,206.67368638145743,Beans,Chuka
2024-08-09,206.33884746712022,Beans,Chuka
2024-08-13,204.82247456443162,Beans,Chuka
2024-08-16,206.0057134812093,Beans,Chuka
2024-08-30,205.33944551006755,Beans,Chuka
2024-09-10,203.4937484579893,Beans,Chuka
2024-09-13,204.67802642117482,Beans,Chuka
2024-09-17,203.16303891440074,Beans,Chuka
2024-09-20,205.30453799328652,Beans,Chuka
2024-09-24,202.8323293708121,Beans,Chuka
2024-10-01,202.412997104597,Beans,Chuka
2024-10-04,203.685897787913,Beans,Chuka
2024-10-08,202.17091028177217,Beans,Chuka
2025-06-10,190.41875101470214,Beans,Chuka
2025-06-13,192.73757530611772,Beans,Chuka
2025-06-17,190.3982608812596,Beans,Chuka
2025-06-20,191.5825388432419,Beans,Chuka
2025-06-24,190.06755133673965,Beans,Chuka
2025-06-27,191.25182929907376,Beans,Chuka
2025-07-08,189.4061322471891,Beans,Chuka
2025-07-11,190.59041021032016,Beans,Chuka
2025-07-15,189.0754227036005,Beans,Chuka
2025-07-16,182.25841540593822,Beans,Chuka
2025-07-17,-130.18362407516105,Beans,Chuka
2025-07-18,190.25970066601286,Beans,Chuka
2025-07-19,-130.27803081725506,Beans,Chuka
2025-07-20,-130.32498474354497,Beans,Chuka
2025-07-21,-130.37257720832247,Beans,Chuka
2025-07-22,188.74471315908056,Beans,Chuka
2025-07-23,181.92770586162533,Beans,Chuka
2025-07-24,-130.5143336191577,Beans,Chuka
2025-07-25,189.92899112170556,Beans,Chuka
2025-07-26,-130.6087403620351,Beans,Chuka
2025-07-27,-130.65569428752158,Beans,Chuka
2025-07-28,-130.70328675360344,Beans,Chuka
2025-07-29,188.41400361456058,Beans,Chuka
2025-07-30,181.5969963188683,Beans,Chuka
2025-07-31,-130.84504316420643,Beans,Chuka
2025-08-01,189.5982815772592,Beans,Chuka
2025-08-02,-130.93944990653972,Beans,Chuka
2025-08-03,-130.98640383149817,Beans,Chuka
2025-08-04,-131.03399629843634,Beans,Chuka
2025-08-05,188.08329407004064,Beans,Chuka
2025-08-06,181.26628677368493,Beans,Chuka
2025-08-07,-131.17575270820313,Beans,Chuka
2025-08-08,189.26757203261198,Beans,Chuka
2025-08-09,-131.2701594510444,Beans,Chuka
2025-08-10,-131.31711337674543,Beans,Chuka
2025-08-11,-131.3647058415305,Beans,Chuka
2025-08-12,187.75258452645198,Beans,Chuka
2025-08-13,180.93557723018083,Beans,Chuka
2025-08-14,-131.50646225219975,Beans,Chuka
2023-10-13,188.60070277703483,Beans,Kangemi Market
2023-10-23,188.81574802504812,Beans,Kangemi Market
2023-10-25,177.41181080830327,Beans,Kangemi Market
2023-10-27,182.50035806398571,Beans,Kangemi Market
2023-11-02,176.1413082145814,Beans,Kangemi Market
2023-11-06,173.69903572481303,Beans,Kangemi Market
2023-11-07,180.76167038842567,Beans,Kangemi Market
2023-11-15,178.80181306682834,Beans,Kangemi Market
2023-11-21,180.7824170473633,Beans,Kangemi Market
2023-11-22,188.67530495024417,Beans,Kangemi Market
2023-11-24,179.4792653271244,Beans,Kangemi Market
2023-11-27,190.22649694987103,Beans,Kangemi Market
2023-11-29,185.96791372725596,Beans,Kangemi Market
2023-12-01,183.2255447709062,Beans,Kangemi Market
2023-12-11,186.17078455937235,Beans,Kangemi Market
2023-12-18,183.45128259163042,Beans,Kangemi Market
2023-12-22,179.1804122616481,Beans,Kangemi Market
2024-01-02,179.1476752848921,Beans,Kangemi Market
2024-01-05,186.00807541568395,Beans,Kangemi Market
2024-01-08,186.21280367465798,Beans,Kangemi Market
2024-01-09,179.15818006639887,Beans,Kangemi Market
2024-01-15,177.71907218796593,Beans,Kangemi Market
2024-01-17,172.43626389640562,Beans,Kangemi Market
2024-01-22,177.72957697460237,Beans,Kangemi Market
2024-01-23,174.07828016605504,Beans,Kangemi Market
2024-04-19,123.58973019358444,Beans,Kangemi Market
2024-04-22,128.89536792654047,Beans,Kangemi Market
2024-04-26,136.18081660943852,Beans,Kangemi Market
2024-04-30,141.9176239828168,Beans,Kangemi Market
2024-05-06,142.51519231999396,Beans,Kangemi Market
2024-05-09,168.25782351316735,Beans,Kangemi Market
2024-05-13,171.41327525395508,Beans,Kangemi Market
2024-05-14,168.78239314794382,Beans,Kangemi Market
2024-05-22,179.36958969519515,Beans,Kangemi Market
2024-05-23,182.5082488617912,Beans,Kangemi Market
2024-05-27,170.53122223874797,Beans,Kangemi Market
2024-05-28,169.08550636749044,Beans,Kangemi Market
2024-06-03,165.92107945082762,Beans,Kangemi Market
2024-06-04,153.93265426261738,Beans,Kangemi Market
2024-06-18,150.31915337448865,Beans,Kangemi Market
2024-06-20,144.85319483243254,Beans,Kangemi Market
2024-06-28,152.04490779156248,Beans,Kangemi Market
2024-07-08,142.68787047366695,Beans,Kangemi Market
2024-07-09,144.1326979152873,Beans,Kangemi Market
2024-07-15,141.30579773394183,Beans,Kangemi Market
2024-07-17,138.39649767352813,Beans,Kangemi Market
2024-07-24,141.09098487587187,Beans,Kangemi Market
2024-11-05,143.7370442050603,Beans,Kangemi Market
2024-11-08,148.88538360366786,Beans,Kangemi Market
